Cod_setor;tipo.x;bairro;distrito;municipio.x;area.km²;prop_mata;prop_HAND;prop_imper;CLAS_VUL.y;prop_cultivo;prop_pastagem;q_prop_mata;q_prop_imper;q_prop_HAND;Usos.Assoc;Susc;Susc.n;q_prop_cultivo;q_prop_pastagem;VulSoeAm;VulSoeAm.n
314390625000003;RURAL;NA;ITAMURI;MURIAÃ‰;76.77289424;0.18457827;0.06764293;0;2;0;0.74710459;2;NA;2;7;9;2;3;2;4;2
314390625000004;RURAL;NA;ITAMURI;MURIAÃ‰;36.60240666;0.09588759;0.15338835;0;2;0;0.78610853;1;NA;2;6;8;2;3;2;4;2
314390630000002;RURAL;NA;PIRAPANEMA;MURIAÃ‰;54.34416119;0.20481709;0.06585021;0;2;0;0.72245687;2;NA;1;7;8;2;3;2;4;2
314390630000003;RURAL;NA;PIRAPANEMA;MURIAÃ‰;49.00153833;0.32076159;0.05796147;0;2;0;0.59945986;3;NA;1;9;10;3;3;3;5;3
314390640000004;RURAL;NA;VERMELHO;MURIAÃ‰;54.46737828;0.18801852;0.14281125;0;3;0;0.75082854;2;NA;2;7;9;2;3;2;5;3
314587705000003;RURAL;NA;ORIZÃ‚NIA;ORIZÃ‚NIA;16.79660553;0.21521126;0.06880669;0;2;0;0.42017583;3;NA;2;9;11;3;3;3;5;3
314587705000004;RURAL;NA;ORIZÃ‚NIA;ORIZÃ‚NIA;13.75601644;0.20850881;0.11588509;0;1;0;0.44918313;2;NA;2;8;10;3;3;3;4;2
314587705000005;RURAL;NA;ORIZÃ‚NIA;ORIZÃ‚NIA;18.17553784;0.16063979;0.16507116;0;3;0;0.57276863;2;NA;2;6;8;2;3;1;5;3
314587705000006;RURAL;NA;ORIZÃ‚NIA;ORIZÃ‚NIA;0.32667854;0.02501428;0.63312665;0;1;0;0.53794216;1;NA;3;6;9;2;3;2;3;1
314587705000007;RURAL;NA;ORIZÃ‚NIA;ORIZÃ‚NIA;26.27551365;0.27246476;0.03900967;0;2;0;0.44106246;3;NA;1;9;10;3;3;3;5;3
314587705000008;RURAL;NA;ORIZÃ‚NIA;ORIZÃ‚NIA;0.27890099;0.08836749;0.50307717;0;2;0;0.54275218;2;NA;3;6;9;2;3;1;4;2
314587705000010;RURAL;NA;ORIZÃ‚NIA;ORIZÃ‚NIA;10.25812151;0.13516659;0.16852856;0;2;0;0.53666396;2;NA;2;7;9;2;3;2;4;2
314587705000011;RURAL;NA;ORIZÃ‚NIA;ORIZÃ‚NIA;16.44016316;0.1738494;0.03524668;0;2;0;0.46938921;2;NA;1;7;8;2;3;2;4;2
314587705000012;RURAL;NA;ORIZÃ‚NIA;ORIZÃ‚NIA;0.40329737;0.07288904;0.83635192;0;2;0;0.52696699;1;NA;3;6;9;2;3;2;4;2
314587705000013;RURAL;NA;ORIZÃ‚NIA;ORIZÃ‚NIA;0.806922;0.04539905;0.19109168;0;2;0;0.56227083;1;NA;2;5;7;2;3;1;4;2
314587705000014;RURAL;NA;ORIZÃ‚NIA;ORIZÃ‚NIA;17.18455972;0.26425201;0.05405667;0;3;0;0.45440372;3;NA;1;8;9;2;3;2;5;3
314820205000007;RURAL;NA;PATROCÃNIO DO MURIAÃ‰;PATROCÃNIO DO MURIAÃ‰;25.28364181;0.17466177;0.14610925;0;1;0;0.73477296;3;NA;2;9;11;3;3;3;4;2
314820205000008;RURAL;NA;PATROCÃNIO DO MURIAÃ‰;PATROCÃNIO DO MURIAÃ‰;30.37743285;0.08916846;0.24501963;0;3;0;0.83526722;1;NA;3;6;9;2;3;2;5;3
314820205000009;RURAL;NA;PATROCÃNIO DO MURIAÃ‰;PATROCÃNIO DO MURIAÃ‰;48.41538054;0.09445286;0.14475257;0;2;0;0.83701658;2;NA;1;6;7;2;3;1;4;2
314900205000002;RURAL;NA;PEDRA DOURADA;PEDRA DOURADA;32.73399797;0.32150241;0.06886083;0;2;0;0.43348932;1;NA;3;5;8;2;3;1;4;2
314900205000003;RURAL;NA;PEDRA DOURADA;PEDRA DOURADA;36.88987136;0.46471321;0.01901517;0;2;0;0.29518459;3;NA;1;9;10;3;3;3;5;3
315645205000004;RURAL;NA;ROSÃRIO DA LIMEIRA;ROSÃRIO DA LIMEIRA;44.93129254;0.23742782;0.10202368;0;1;0;0.6302985;2;NA;2;7;9;2;3;2;3;1
315645205000005;RURAL;NA;ROSÃRIO DA LIMEIRA;ROSÃRIO DA LIMEIRA;21.28247337;0.20348519;0.11607149;0;1;0;0.63411881;1;NA;3;5;8;2;3;1;3;1
315645205000006;RURAL;NA;ROSÃRIO DA LIMEIRA;ROSÃRIO DA LIMEIRA;13.94637806;0.29260568;0.04504319;0;3;0;0.51599521;2;NA;1;8;9;2;3;3;5;3
315645205000007;RURAL;NA;ROSÃRIO DA LIMEIRA;ROSÃRIO DA LIMEIRA;10.64024713;0.5049418;0.02169546;0;2;0;0.37899849;3;NA;1;9;10;3;3;3;5;3
315645205000008;RURAL;NA;ROSÃRIO DA LIMEIRA;ROSÃRIO DA LIMEIRA;17.27447945;0.23664917;0.04737165;0;2;0;0.61089649;1;NA;2;6;8;2;3;2;4;2
315840905000005;RURAL;NA;SANTANA DE CATAGUASES;SANTANA DE CATAGUASES;66.84656955;0.11327563;0.06190837;0;2;0;0.85713851;1;NA;3;5;8;2;3;1;4;2
315840905000006;RURAL;NA;SANTANA DE CATAGUASES;SANTANA DE CATAGUASES;46.9474641;0.15110891;0.02446481;0;3;0;0.77900862;3;NA;1;9;10;3;3;3;6;3
316140305000005;RURAL;NA;SÃƒO FRANCISCO DO GLÃ“RIA;SÃƒO FRANCISCO DO GLÃ“RIA;26.02942261;0.17378494;0.038922;0;1;0;0.68457378;3;NA;1;9;10;3;3;3;4;2
316140305000006;RURAL;NA;SÃƒO FRANCISCO DO GLÃ“RIA;SÃƒO FRANCISCO DO GLÃ“RIA;38.8619195;0.13411103;0.06398643;0;1;0;0.68807513;2;NA;1;7;8;2;3;2;3;1
316140305000007;RURAL;NA;SÃƒO FRANCISCO DO GLÃ“RIA;SÃƒO FRANCISCO DO GLÃ“RIA;47.2580453;0.13295172;0.0693973;0;3;0;0.74827305;2;NA;2;7;9;2;3;2;5;3
316140305000008;RURAL;NA;SÃƒO FRANCISCO DO GLÃ“RIA;SÃƒO FRANCISCO DO GLÃ“RIA;50.41441713;0.12189476;0.09033035;0;2;0;0.77005932;1;NA;2;5;7;2;3;1;4;2
316140305000009;RURAL;NA;SÃƒO FRANCISCO DO GLÃ“RIA;SÃƒO FRANCISCO DO GLÃ“RIA;0.07471667;0;0.68146332;0;2;0;0.04705603;1;NA;3;7;10;3;3;3;5;3
316443105000003;RURAL;NA;SÃƒO SEBASTIÃƒO DA VARGEM ALEGRE;SÃƒO SEBASTIÃƒO DA VARGEM ALEGRE;36.54164288;0.25170617;0.04148103;0;3;0;0.61460816;2;NA;2;7;9;2;3;2;5;3
316443105000004;RURAL;NA;SÃƒO SEBASTIÃƒO DA VARGEM ALEGRE;SÃƒO SEBASTIÃƒO DA VARGEM ALEGRE;2.21384312;0.85054387;0;0;0;0;0.03170022;3;NA;1;9;10;3;3;3;3;1
316443105000005;RURAL;NA;SÃƒO SEBASTIÃƒO DA VARGEM ALEGRE;SÃƒO SEBASTIÃƒO DA VARGEM ALEGRE;33.61101199;0.22145694;0.05433085;0;2;0;0.66973753;1;NA;3;5;8;2;3;1;4;2
316920805000009;RURAL;NA;TOMBOS;TOMBOS;57.90604259;0.29185763;0.10866044;0;1;0;0.61726673;2;NA;2;7;9;2;3;2;3;1
316920805000010;RURAL;NA;TOMBOS;TOMBOS;76.17412063;0.22108626;0.12019697;0;2;0;0.67407454;1;NA;3;6;9;2;3;2;4;2
316920805000011;RURAL;NA;TOMBOS;TOMBOS;57.00160961;0.11005371;0.10211997;0;1;0;0.76583391;1;NA;2;5;7;2;3;1;3;1
316920807000002;RURAL;NA;ÃGUA SANTA DE MINAS;TOMBOS;32.98057528;0.36464778;0.0437779;0;3;0;0.47306162;3;NA;1;9;10;3;3;3;6;3
316920810000002;RURAL;NA;CATUNÃ‰;TOMBOS;52.95765147;0.29227465;0.03887308;0;1;0;0.53428844;2;NA;1;8;9;2;3;3;3;1
317140205000003;RURAL;NA;VIEIRAS;VIEIRAS;17.0899989;0.18621945;0.01413895;0;1;0;0.50858205;2;NA;1;8;9;2;3;3;3;1
317140205000004;RURAL;NA;VIEIRAS;VIEIRAS;36.33922381;0.12257349;0.08118533;0;3;0;0.70055395;1;NA;3;5;8;2;3;1;5;3
317140210000002;RURAL;NA;SANTO ANTÃ”NIO DO GLÃ“RIA;VIEIRAS;59.02314875;0.18743261;0.06722382;0;1;0;0.6756607;3;NA;2;8;10;3;3;2;4;2
330090207000002;RURAL;NA;CRUZEIRO;CAMBUCI;29.53007643;0.0770662;0.11080752;0;2;0;0.85846317;1;NA;2;5;7;2;3;1;4;2
330090215000002;RURAL;NA;MONTE VERDE;CAMBUCI;38.92693953;0.18316555;0.044206959999999997;0;2;0;0.72229359;3;NA;1;9;10;3;3;3;5;3
330090215000003;RURAL;NA;MONTE VERDE;CAMBUCI;26.35679015;0.13562916;0.18000089;0;3;0;0.78827519;2;NA;3;7;10;3;3;2;6;3
330090220000005;RURAL;NA;SÃƒO JOÃƒO DO PARAÃSO;CAMBUCI;80.80676864;0.06929681;0.14254087;0;3;0;0.85789667;1;NA;2;6;8;2;3;2;5;3
330090220000006;RURAL;NA;SÃƒO JOÃƒO DO PARAÃSO;CAMBUCI;47.68319858;0.08637233;0.20193556;0;3;0;0.86420202;2;NA;3;6;9;2;3;1;5;3
330090220000007;RURAL;NA;SÃƒO JOÃƒO DO PARAÃSO;CAMBUCI;57.71239044;0.31808768;0.06560732;0;1;0;0.62168364;3;NA;1;9;10;3;3;3;4;2
330100905080140;RURAL;NA;CAMPOS DOS GOYTACAZES;CAMPOS DOS GOYTACAZES;90.65255433;0.02230951;0.66541989;0;1;0.74408632;0.12513178;2;NA;3;6;9;2;1;3;3;1
330100935000005;RURAL;NA;MORRO DO COCO;CAMPOS DOS GOYTACAZES;46.76342728;0.14342771;0.07037261;0;3;0;0.75474329;3;NA;1;8;9;2;3;2;5;3
330100945000004;RURAL;NA;SANTA MARIA;CAMPOS DOS GOYTACAZES;46.6689218;0.15015806;0.1712143;0;3;0;0.76953687;3;NA;2;8;10;3;3;2;6;3
330100945000005;RURAL;NA;SANTA MARIA;CAMPOS DOS GOYTACAZES;45.40289457;0.07908647;0.01922295;0;3;0;0.82854086;3;NA;1;8;9;2;3;2;5;3
330100945000007;RURAL;NA;SANTA MARIA;CAMPOS DOS GOYTACAZES;35.9032073;0.13520895;0.1412339;0;2;0;0.78176406;3;NA;2;8;10;3;3;2;5;3
330100945000008;RURAL;NA;SANTA MARIA;CAMPOS DOS GOYTACAZES;52.73834415;0.06313022;0.1541727;0;2;0;0.91596708;2;NA;2;6;8;2;3;1;4;2
330100955000008;RURAL;NA;SANTO EDUARDO;CAMPOS DOS GOYTACAZES;13.01533345;0.11733799;0.2556862;0;2;0;0.75953712;3;NA;2;8;10;3;3;2;5;3
330100955000009;RURAL;NA;SANTO EDUARDO;CAMPOS DOS GOYTACAZES;20.19351415;0.07413471;0.10767966;0;2;0;0.8926836;2;NA;2;6;8;2;3;1;4;2
330100955000010;RURAL;NA;SANTO EDUARDO;CAMPOS DOS GOYTACAZES;4.21064767;0.00171698;0.15167073;0;1;0;0.98139588;2;NA;2;6;8;2;3;1;3;1
330100980000017;RURAL;NA;TRAVESSÃƒO;CAMPOS DOS GOYTACAZES;1.6014378;0;0.85543148;0;1;0.50033311;0.32873287;1;NA;3;5;8;2;2;2;3;1
330100980000018;RURAL;NA;TRAVESSÃƒO;CAMPOS DOS GOYTACAZES;49.03561802;0.00659474;0.09731786;0;3;0.83620344;0.12315093;2;NA;1;6;7;2;1;3;5;3
330100980000024;RURAL;NA;TRAVESSÃƒO;CAMPOS DOS GOYTACAZES;18.02505967;9.3405e-4;0.56458995;0;0;0.78553149;0.13977393;1;NA;3;5;8;2;1;3;2;1
330100980000025;RURAL;NA;TRAVESSÃƒO;CAMPOS DOS GOYTACAZES;44.10199607;0.00947829;0.52450084;0;3;0.58137405;0.24775987;2;NA;3;6;9;2;1;3;5;3
330100985000003;RURAL;NA;VILA NOVA DE CAMPOS;CAMPOS DOS GOYTACAZES;16.70284032;0.01175615;0.27913833;0;2;0;0.96663015;2;NA;2;6;8;2;3;1;4;2
330100985000004;RURAL;NA;VILA NOVA DE CAMPOS;CAMPOS DOS GOYTACAZES;46.6685527;0.01454423;0.05931594;0;2;0.00206514;0.96366462;2;NA;1;5;6;1;2;1;3;1
330100985000005;RURAL;NA;VILA NOVA DE CAMPOS;CAMPOS DOS GOYTACAZES;62.4403112;0.00503584;0.12215485;0;1;0.51899903;0.45313988;2;NA;2;5;7;2;1;2;3;1
330100985000007;RURAL;NA;VILA NOVA DE CAMPOS;CAMPOS DOS GOYTACAZES;0.54561935;0;0.18480873;0;2;0.25928285;0.44924924;1;NA;2;5;7;2;2;2;4;2
330100985000008;RURAL;NA;VILA NOVA DE CAMPOS;CAMPOS DOS GOYTACAZES;2.98717247;0.01577248;0.38747574;0;2;1.5937e-4;0.88745856;2;NA;2;6;8;2;2;2;4;2
330100985000009;RURAL;NA;VILA NOVA DE CAMPOS;CAMPOS DOS GOYTACAZES;2.95364899;0;0.09856901;0;1;0.36088925;0.54148711;1;NA;1;5;6;1;2;2;2;1
330100985000010;RURAL;NA;VILA NOVA DE CAMPOS;CAMPOS DOS GOYTACAZES;0.22080341;0;0.73119256;0;1;0.25618368;0.14858009;1;NA;3;6;9;2;2;3;3;1
330115705000013;RURAL;NA;CARDOSO MOREIRA;CARDOSO MOREIRA;18.05920191;0.01514883;0.1302042;0;1;0;0.91904491;1;NA;2;5;7;2;3;1;3;1
330115705000014;RURAL;NA;CARDOSO MOREIRA;CARDOSO MOREIRA;36.36965582;0.07673862;0.07280171;0;1;0.01104341;0.78159338;2;NA;1;7;8;2;2;3;3;1
330115705000015;RURAL;NA;CARDOSO MOREIRA;CARDOSO MOREIRA;25.00800125;0.08016391;0.05278981;0;3;0.00983253;0.82110619;2;NA;1;6;7;2;2;2;5;3
330115705000016;RURAL;NA;CARDOSO MOREIRA;CARDOSO MOREIRA;92.13052973;0.11415261;0.12834185;0;2;0.26870349;0.51394557;3;NA;2;7;9;2;1;3;4;2
330115705000017;RURAL;NA;CARDOSO MOREIRA;CARDOSO MOREIRA;38.72436494;0.11298726;0.15827705;0;2;0;0.81544128;3;NA;2;8;10;3;3;2;5;3
330115705000018;RURAL;NA;CARDOSO MOREIRA;CARDOSO MOREIRA;36.61473114;0.03439525;0.09787398;0;1;0;0.90226009;1;NA;1;6;7;2;3;2;3;1
330115710000002;RURAL;NA;SÃƒO JOAQUIM;CARDOSO MOREIRA;49.88599321;0.04571385;0.25708553;0;3;0.02188002;0.86909062;2;NA;3;6;9;2;2;2;5;3
330115710000003;RURAL;NA;SÃƒO JOAQUIM;CARDOSO MOREIRA;35.30819938;0.0848443;0.15110285;0;1;3.7e-7;0.85666148;3;NA;2;7;9;2;2;2;3;1
330115710000004;RURAL;NA;SÃƒO JOAQUIM;CARDOSO MOREIRA;21.75696743;0.07331776;0.05302223;0;3;0;0.88481679;2;NA;1;7;8;2;3;2;5;3
330115710000005;RURAL;NA;SÃƒO JOAQUIM;CARDOSO MOREIRA;10.53232331;0.05098546;0.1078607;0;2;0;0.91700831;2;NA;2;6;8;2;3;1;4;2
330115710000006;RURAL;NA;SÃƒO JOAQUIM;CARDOSO MOREIRA;46.11248103;0.03210399;0.18826622;0;2;0;0.9286116;1;NA;2;5;7;2;3;1;4;2
330115710000007;RURAL;NA;SÃƒO JOAQUIM;CARDOSO MOREIRA;84.76414444;0.04950223;0.4210623;0;2;0.17137645;0.69299243;2;NA;3;6;9;2;1;3;4;2
330115710000008;RURAL;NA;SÃƒO JOAQUIM;CARDOSO MOREIRA;8.86873587;0;0.99944654;0;2;0.81027834;0.12207944;1;NA;3;5;8;2;1;3;4;2
330205605000016;RURAL;NA;ITALVA;ITALVA;27.90391077;0.06444991;0.17144466;0;2;0;0.84959565;2;NA;2;7;9;2;3;2;4;2
330205605000017;RURAL;NA;ITALVA;ITALVA;25.46008279;0.06671364;0.18159622;0;2;0;0.83525328;2;NA;2;7;9;2;3;2;4;2
330205605000018;RURAL;NA;ITALVA;ITALVA;0.48148821;0.15416504;0.89390448;0;1;0;0.24509634;3;NA;3;9;12;3;3;3;4;2
330205605000019;RURAL;NA;ITALVA;ITALVA;9.25517822;0.16885126;0.10894477;0;1;0;0.62031463;3;NA;1;9;10;3;3;3;4;2
330205605000020;RURAL;NA;ITALVA;ITALVA;9.15805795;0.14114019;0.21855325;0;2;0;0.69693734;3;NA;3;9;12;3;3;3;5;3
330205605000021;RURAL;NA;ITALVA;ITALVA;14.62612421;0.05888238;0.26221584;0;3;0;0.80343598;1;NA;3;6;9;2;3;2;5;3
330205605000022;RURAL;NA;ITALVA;ITALVA;35.35094833;0.03882532;0.21184931;0;1;0;0.89058039;1;NA;2;5;7;2;3;1;3;1
330205605000023;RURAL;NA;ITALVA;ITALVA;21.30930415;0.11409347;0.17141274;0;1;0;0.76554096;2;NA;2;7;9;2;3;2;3;1
330205605000024;RURAL;NA;ITALVA;ITALVA;37.97564973;0.10147064;0.13075835;0;1;0;0.85164967;2;NA;2;7;9;2;3;2;3;1
330205605000025;RURAL;NA;ITALVA;ITALVA;30.58159921;0.06090776;0.05056549;0;3;0;0.89313049;2;NA;1;6;7;2;3;1;5;3
330205605000026;RURAL;NA;ITALVA;ITALVA;24.01885255;0.08365983;0.16075715;0;3;0;0.80734362;2;NA;2;7;9;2;3;2;5;3
330205605000027;RURAL;NA;ITALVA;ITALVA;50.44001096;0.02645516;0.09668803;0;2;0;0.90757606;1;NA;1;5;6;1;3;1;3;1
330220505000115;RURAL;NA;ITAPERUNA;ITAPERUNA;31.90943473;0.05020842;0.33365022;0;2;0;0.87427827;2;NA;3;7;10;3;3;2;5;3
330220505000116;RURAL;NA;ITAPERUNA;ITAPERUNA;36.77936457;0.10474249;0.23580357;0;3;0;0.80928594;3;NA;2;8;10;3;3;2;6;3
330220505000117;RURAL;NA;ITAPERUNA;ITAPERUNA;0.09199248;0;0.97589477;0;2;0;0.74693344;1;NA;3;7;10;3;3;3;5;3
330220505000118;RURAL;NA;ITAPERUNA;ITAPERUNA;43.2084287;0.09672285;0.26605055;0;1;0;0.81844968;3;NA;2;8;10;3;3;2;4;2
330220505000119;RURAL;NA;ITAPERUNA;ITAPERUNA;53.95570489;0.1205064;0.32813473;0;2;0;0.80262197;3;NA;3;8;11;3;3;2;5;3
330220505000120;RURAL;NA;ITAPERUNA;ITAPERUNA;24.88594878;0.05075797;0.26875545;0;2;0;0.8502842;2;NA;2;7;9;2;3;2;4;2
330220505000121;RURAL;NA;ITAPERUNA;ITAPERUNA;22.31528054;0.01894985;0.21992045;0;1;0;0.89184861;1;NA;2;6;8;2;3;2;3;1
330220505000122;RURAL;NA;ITAPERUNA;ITAPERUNA;52.35759744;0.04716585;0.19952662;0;1;0;0.85555318;2;NA;2;7;9;2;3;2;3;1
330220505000123;RURAL;NA;ITAPERUNA;ITAPERUNA;28.77085976;0.02137707;0.15922227;0;1;0;0.9399327;1;NA;1;5;6;1;3;1;2;1
330220505000124;RURAL;NA;ITAPERUNA;ITAPERUNA;67.06258797;0.06010296;0.24126748;0;3;0;0.90429483;2;NA;2;6;8;2;3;1;5;3
330220510000003;RURAL;NA;BOAVENTURA;ITAPERUNA;0.16732989;0;0.64683793;0;3;0;0.99547941;1;NA;3;5;8;2;3;1;5;3
330220510000004;RURAL;NA;BOAVENTURA;ITAPERUNA;0.14017836;0;0.95620023;0;2;0;0.56646589;1;NA;3;7;10;3;3;3;5;3
330220510000005;RURAL;NA;BOAVENTURA;ITAPERUNA;0.14218256;0;0.69093122;0;2;0;0.96801591;1;NA;3;5;8;2;3;1;4;2
330220510000006;RURAL;NA;BOAVENTURA;ITAPERUNA;28.31652223;0.05345577;0.1385161;0;3;0;0.90080568;2;NA;1;6;7;2;3;1;5;3
330220510000007;RURAL;NA;BOAVENTURA;ITAPERUNA;25.68525783;0.08589818;0.15880648;0;1;0;0.84615624;2;NA;1;7;8;2;3;2;3;1
330220510000008;RURAL;NA;BOAVENTURA;ITAPERUNA;40.74746322;0.03972523;0.20017136;0;1;0;0.87214954;2;NA;2;7;9;2;3;2;3;1
330220510000009;RURAL;NA;BOAVENTURA;ITAPERUNA;29.96198859;0.0622056;0.16733019;0;2;0;0.84284498;2;NA;1;7;8;2;3;2;4;2
330220515000004;RURAL;NA;COMENDADOR VENÃ‚NCIO;ITAPERUNA;0.19754528;0.02765371;0.69592187;0;1;0;0.53708836;2;NA;3;8;11;3;3;3;4;2
330220515000005;RURAL;NA;COMENDADOR VENÃ‚NCIO;ITAPERUNA;0.12576942;0.07045958;0.63822382;0;1;0;0.20650274;2;NA;3;8;11;3;3;3;4;2
330220515000006;RURAL;NA;COMENDADOR VENÃ‚NCIO;ITAPERUNA;25.92543462;0.22791375;0.19098231;0;2;0;0.67894466;3;NA;2;9;11;3;3;3;5;3
330220515000007;RURAL;NA;COMENDADOR VENÃ‚NCIO;ITAPERUNA;39.32989884;0.18918794;0.18406449;0;1;0;0.76272935;3;NA;2;9;11;3;3;3;4;2
330220515000008;RURAL;NA;COMENDADOR VENÃ‚NCIO;ITAPERUNA;38.79766485;0.05690252;0.1868226;0;1;0;0.87242116;2;NA;2;7;9;2;3;2;3;1
330220520000003;RURAL;NA;ITAJARA;ITAPERUNA;0.15163878;8.296e-4;0;0;3;0;0.88486791;1;NA;1;6;7;2;3;2;5;3
330220520000004;RURAL;NA;ITAJARA;ITAPERUNA;22.97590551;0.03567305;0.27954747;0;3;0;0.91880672;2;NA;2;6;8;2;3;1;5;3
330220520000005;RURAL;NA;ITAJARA;ITAPERUNA;20.40771845;0.05600283;0.14484291;0;2;0;0.9210905;2;NA;1;6;7;2;3;1;4;2
330220520000006;RURAL;NA;ITAJARA;ITAPERUNA;24.33833926;0.10203084;0.19553409;0;2;0;0.84272482;3;NA;2;8;10;3;3;2;5;3
330220520000007;RURAL;NA;ITAJARA;ITAPERUNA;24.97980483;0.08964862;0.09132768;0;1;0;0.84325998;3;NA;1;8;9;2;3;2;3;1
330220525000002;RURAL;NA;NOSSA SENHORA DA PENHA;ITAPERUNA;20.54983365;0.06713655;0.17025146;0;2;0;0.85843748;2;NA;1;7;8;2;3;2;4;2
330220525000003;RURAL;NA;NOSSA SENHORA DA PENHA;ITAPERUNA;39.31938556;0.01817974;0.32432335;0;2;0.00953581;0.91938074;1;NA;3;3;6;1;1;1;3;1
330220525000004;RURAL;NA;NOSSA SENHORA DA PENHA;ITAPERUNA;0.18668504;0;0.86095308;0;2;0;0.51435996;1;NA;3;7;10;3;3;3;5;3
330220525000005;RURAL;NA;NOSSA SENHORA DA PENHA;ITAPERUNA;36.27291349;0.02684128;0.25641224;0;1;0;0.8870529;1;NA;2;6;8;2;3;2;3;1
330220525000006;RURAL;NA;NOSSA SENHORA DA PENHA;ITAPERUNA;50.29315147;0.03649978;0.23255268;0;3;0;0.89321175;2;NA;2;6;8;2;3;1;5;3
330220525000007;RURAL;NA;NOSSA SENHORA DA PENHA;ITAPERUNA;44.71788138;0.02957973;0.25929005;0;1;0;0.91244243;2;NA;2;6;8;2;3;1;3;1
330220530000006;RURAL;NA;RETIRO DO MURIAÃ‰;ITAPERUNA;43.06259704;0.1392453;0.18088777;0;3;0;0.75448669;3;NA;1;9;10;3;3;3;6;3
330220530000007;RURAL;NA;RETIRO DO MURIAÃ‰;ITAPERUNA;30.17077818;0.08341151;0.19636304;0;3;0;0.84388638;2;NA;2;7;9;2;3;2;5;3
330220530000008;RURAL;NA;RETIRO DO MURIAÃ‰;ITAPERUNA;38.44939527;0.04715846;0.1835322;0;2;0;0.88344196;2;NA;2;7;9;2;3;2;4;2
330220535000005;RURAL;NA;RAPOSO;ITAPERUNA;49.39788919;0.2602059;0.08650432;0;2;0;0.65168372;3;NA;1;9;10;3;3;3;5;3
330220535000006;RURAL;NA;RAPOSO;ITAPERUNA;19.46246652;0.14944232;0.24511839;0;2;0;0.77808316;3;NA;2;9;11;3;3;3;5;3
330230405000009;RURAL;NA;LAJE DO MURIAÃ‰;LAJE DO MURIAÃ‰;51.22158189;0.19311038;0.14555539;0;2;0;0.68561589;3;NA;1;9;10;3;3;3;5;3
330230405000010;RURAL;NA;LAJE DO MURIAÃ‰;LAJE DO MURIAÃ‰;27.80317622;0.09209862;0.27931559;0;2;0;0.84728511;1;NA;3;6;9;2;3;2;4;2
330230405000011;RURAL;NA;LAJE DO MURIAÃ‰;LAJE DO MURIAÃ‰;37.62838555;0.05090722;0.32014929;0;1;0;0.89287727;1;NA;3;5;8;2;3;1;3;1
330230405000012;RURAL;NA;LAJE DO MURIAÃ‰;LAJE DO MURIAÃ‰;45.45984055;0.09298019;0.19273257;0;2;0;0.86322798;2;NA;2;6;8;2;3;1;4;2
330230405000013;RURAL;NA;LAJE DO MURIAÃ‰;LAJE DO MURIAÃ‰;32.34673936;0.14399749;0.15726787;0;1;0;0.78288683;2;NA;2;7;9;2;3;2;3;1
330230405000014;RURAL;NA;LAJE DO MURIAÃ‰;LAJE DO MURIAÃ‰;51.15186085;0.32445824;0.02910326;0;2;0;0.57668756;3;NA;1;9;10;3;3;3;5;3
330310405000015;RURAL;NA;NATIVIDADE;NATIVIDADE;40.49338756;0.03433249;0.1948062;0;3;0;0.9107568;1;NA;3;5;8;2;3;1;5;3
330310405000016;RURAL;NA;NATIVIDADE;NATIVIDADE;41.65298943;0.11166056;0.14301644;0;1;0;0.81143679;1;NA;2;6;8;2;3;2;3;1
330310405000017;RURAL;NA;NATIVIDADE;NATIVIDADE;32.60909639;0.13173166;0.18783759;0;2;0;0.80627606;2;NA;2;7;9;2;3;2;4;2
330310405000018;RURAL;NA;NATIVIDADE;NATIVIDADE;39.10546399;0.20690795;0.11696382;0;1;0;0.70402451;3;NA;1;9;10;3;3;3;4;2
330310405000019;RURAL;NA;NATIVIDADE;NATIVIDADE;39.9189302;0.24974236;0.10470879;0;1;0;0.62798967000000006;3;NA;1;9;10;3;3;3;4;2
330310405000020;RURAL;NA;NATIVIDADE;NATIVIDADE;41.85640669;0.12810001;0.1805713;0;3;0;0.79009773;2;NA;2;7;9;2;3;2;5;3
330310407000003;RURAL;NA;BOM JESUS DO QUERENDO;NATIVIDADE;56.3643258;0.18947887;0.12819232;0;2;0;0.70413416;2;NA;1;8;9;2;3;3;4;2
330310410000003;RURAL;NA;OURÃ‚NIA;NATIVIDADE;51.37764168;0.11716873;0.16392734;0;3;0;0.78492805;2;NA;2;7;9;2;3;2;5;3
330310410000004;RURAL;NA;OURÃ‚NIA;NATIVIDADE;35.85861602;0.08286563;0.2385533;0;3;0;0.83064779;1;NA;3;5;8;2;3;1;5;3
330410205000015;RURAL;NA;PORCIÃšNCULA;PORCIÃšNCULA;41.15838588;0.18767156;0.17664481;0;2;0;0.70895494;2;NA;3;7;10;3;3;2;5;3
330410205000016;RURAL;NA;PORCIÃšNCULA;PORCIÃšNCULA;37.68469973;0.12371739;0.22567937;0;1;0;0.76682937;1;NA;3;5;8;2;3;1;3;1
330410205000017;RURAL;NA;PORCIÃšNCULA;PORCIÃšNCULA;32.32896443;0.30255224;0.08439504;0;1;0;0.60571691;3;NA;2;9;11;3;3;3;4;2
330410205000018;RURAL;NA;PORCIÃšNCULA;PORCIÃšNCULA;16.26897556;0.26219847;0.06761156;0;1;0;0.64874831;3;NA;2;9;11;3;3;3;4;2
